Data,ACP,BFT,BDX,CDR,CPS,DNP,KTY,KRU,LPP,OPL,PKN,RBW,SNT,XTB,value
2025-06-12,13759.359374486477,7647.783251231527,8932.372521102885,9918.782500707626,8192.090395480225,9149.837945649466,8639.315664473823,6856.046844193615,6615.873885559234,9085.714527791015,11221.390488184546,7105.415797189124,7829.540691761409,7711.620780416025,122665.14466822702
2025-06-13,13631.58319903013,7586.206896551725,8860.63908256051,10003.697430174883,8131.557707828894,9039.427289240304,8567.319177928639,6709.238981908285,6446.704386200317,8952.38068340681,11180.879378989443,6987.823915786993,7582.205652618652,7808.542790224532,121488.20657245012
2025-06-16,13586.431521645316,7463.054187192119,8664.151837857478,9778.517263812755,8121.468926553673,9171.207750115755,8639.315664473823,6698.9861880219505,6499.258281897605,9026.66797926048,11374.750638014953,7062.649963634881,7525.675069683194,7770.61678638642,121382.75205855041
2025-06-17,13751.910883489321,7426.108374384236,8505.090735002643,9833.867571240366,8106.33575464084,9018.057484774015,8767.873781850538,6779.240200097383,6320.957077257955,9026.66797926048,11808.793789894416,6875.556522271087,7405.543001345302,7869.6457964081565,121495.64895191675
2025-06-18,13872.161779381533,7413.793103448276,8576.82417354502,9977.837647989829,8033.192090395481,9046.550557395734,8845.015220300273,6739.9616395467765,6359.813415034141,9076.192843162926,11803.004265261077,7116.121416449721,7349.012418409846,7730.583782335079,121940.0643526557
2025-06-20,14067.665470915103,7512.315270935961,8458.308057692397,9985.247327699013,8040.758676351897,9082.166898172884,9030.134968508517,6741.676392531251,6421.545606345231,9074.286488931244,11979.506950386576,7260.505667747424,7391.4011964113515,7884.394797900755,122929.9137705296
2025-06-23,13806.58434317978,7339.901477832513,8211.919290525104,10018.442692796163,8065.980629539951,8950.386437297433,8793.587594667115,6485.588751506214,6245.527328025763,9047.617702748339,12040.281395798364,6923.646843711553,7327.799711008919,7715.8347808424805,120973.09897947969
2025-06-24,14497.681446008579,7426.108374384236,8430.23845130625,10188.27255173068,8161.82405165456,9003.810948463157,9014.711059501042,6794.60152891663,6414.69682738468,9027.44464209561,11937.548460033138,7121.445904335946,7433.826611213206,8168.8398266865925,123621.05068371433
2025-06-25,14850.908854121075,7401.477832512315,8296.128109683546,10158.707929691032,8348.466505246166,9132.029775260891,9025.000963310144,6700.700941006425,6368.9451203148765,9098.050354380157,11859.421003959598,7260.505667747424,7560.992945217726,8392.181849288803,124453.51785174017
2025-06-26,15211.815118931669,7524.630541871921,8754.598347323952,10173.490240710857,8661.218724778048,9181.892652348899,9446.679032065967,6838.988624400149,6597.563884664699,9326.00593975598,11966.496083199827,7404.833275556975,7829.540691761409,8478.56885803117,127396.32201540154
2025-06-27,15065.916841667811,7635.467980295567,8679.746063627561,10199.424119693003,8923.527037933818,9292.303308758059,9333.54482369673,6897.022295718441,6812.438500760354,9428.88854908489,11807.346408736083,7452.980240485593,7949.636123298954,8491.21085931054,127969.45315306741
2025-06-30,15526.648243553676,7807.881773399015,8689.10259908961,10403.190311695587,8895.782889426959,9367.097624390071,9204.986706320014,6857.761597178089,6707.28411903271,9219.088718296523,11878.236959017948,7292.565882041069,6642.361813316451,8581.811868479363,127073.8011052371
2025-07-01,15757.01394449661,7672.413793103448,8473.90228346248,10225.35799867515,8895.782889426959,9295.864942835775,9194.696802510913,6828.735830513815,6801.023869159436,9362.317448930888,11933.206316558135,7180.298488525163,6787.223721888583,8375.325847582977,126783.16417767035
2025-07-02,16202.387632986281,7746.305418719212,8420.881915844202,9995.65792769042,8928.571428571428,9007.372582540871,9246.12442814407,6898.737048702915,6846.728985896175,9334.07516401707,12112.619327238563,7335.331715595312,7158.207962202546,8164.625826260135,127397.62736440919
2025-07-03,16954.91558939986,7709.359605911331,8583.061863853052,9984.543408126641,8883.17191283293,9288.741674680343,9359.258636513308,6999.460924530506,6803.30679547962,9483.355812847254,12176.272971728755,7408.9682501920215,7101.677379267088,7924.427801952094,128660.5226273148
2025-07-04,17246.712143927576,7684.729064039409,8424.000760998219,9999.36276754501,8676.35189669088,9295.864942835775,9199.841754415464,6914.09837752216,6766.733384023616,9348.19630647398,12224.020986715532,7301.345622704523,6995.687115863148,7857.003795128785,127933.94891888408
2025-07-07,17692.085832417248,7758.620689655173,8514.447270464692,10151.261201583302,8651.129943502825,9338.604551768352,9266.693289056097,6813.374501694569,6613.59095923905,9307.850185168523,12216.784080923859,7403.303901376889,7073.430406199533,7374.500746299476,128175.6775593496
2025-07-08,17123.850436758014,7684.729064039409,8367.861548225923,10151.261201583302,8429.176755447943,9384.905794778646,9328.399871792177,6946.535788145126,6631.854369800519,9227.157942557613,12423.68177037438,7448.618691897942,6981.5453109291975,7597.84276890169,127727.42131523188
2025-07-09,16878.127022418885,7684.729064039409,8405.28769007412,9980.838568272047,8472.054075867636,9687.644691384408,9189.55185060636,7085.859468133638,6675.276560217074,9211.01949403543,12420.78700805771,7352.324762040706,7101.677379267088,7637.87577295303,127783.05340736755
2025-07-10,16309.89162675965,7869.458128078818,8561.229947774938,9925.265970453162,8328.288942695723,9384.905794778646,9235.834524334965,7005.48042198642,6663.861928616156,9019.375417834519,12297.806299314067,7352.324762040706,6978.028178095883,7521.9907612254665,126453.74270398909
2025-07-11,16202.387632986281,7770.935960591133,8692.221444243625,9966.019208853679,8398.910411622275,9402.713965167219,9230.689572430414,6987.618411731482,6668.427781256522,8981.046602594337,12581.384063679792,7329.667366780181,6974.511045262569,7572.558766342948,126759.09223354245
2025-07-14,15864.517938269979,7758.620689655173,8857.520237406494,9966.019208853679,8414.043583535109,9456.138476332942,9168.982989694334,7055.494050700245,6734.72582520798,9023.410029965064,12760.781511121957,7278.688227443997,7101.677379267088,7595.735768688461,127036.3559161425
2025-07-15,15772.371657892807,7721.674876847291,8938.61021141092,9884.512732052646,8408.9991928975,9313.673113224348,9107.276406958254,7017.983829164876,6718.745340966693,8966.925460137427,12659.511519753329,7182.39429758676,7101.677379267088,7559.916765063578,126354.27278322351
2025-07-16,15987.379645439543,7524.630541871921,8919.89714048682,9832.644974088349,8287.933817594834,8978.879509919152,9071.272690332571,7012.625226088396,6773.582162984168,8964.908154072155,12659.511519753329,7250.366483368339,7144.102794068941,7490.38575802704,125898.12041809555
2025-07-17,16156.314492797695,7635.467980295567,9044.650946647474,9895.627251616423,8373.688458434222,9103.53670263917,9194.696802510913,7118.011086592525,6967.91044219817,9063.75615127052,12517.714855951335,7374.982157301231,7066.359503732558,7549.381763997435,127062.09859598523
2025-07-18,16371.32248034443,7857.142857142858,9730.796880531077,9988.248247981235,8474.57627118644,9064.358727784309,9359.258636513308,7205.534936841717,7219.358469749828,9295.746348776887,12646.48508932832,7437.2899942676795,7285.410933007412,7785.365787879019,129720.89566133452
2025-07-21,15925.948791854762,7844.827586206897,9786.936093303371,9825.235294379165,8388.821630347053,9089.290166328312,9400.396358337362,7214.465941969186,7205.660911828727,9192.863739447977,12574.147157888117,7250.366483368339,7151.173696535917,7732.690782548309,128582.82463434349
2025-07-22,15972.021932043348,7807.881773399015,9724.559190223044,9480.685187902069,8154.257465698143,8939.701535064289,9276.97224615902,7132.300694796475,7246.800175925097,9178.742596991067,12542.320335643022,7476.940435973599,7271.269128073461,7515.669760585782,127720.1224584774
2025-07-23,15803.087084685198,7980.295566502464,9858.66953184575,9525.143266157178,8045.803066989507,8914.770096520286,9369.53759361623,7253.762364530049,7411.403822643648,9120.240721098156,12403.418434157698,7301.345622704523,7384.3302939443765,7543.06076335775,127914.86822875282
2025-07-24,15895.23336506237,8399.014778325123,9758.866486917224,9402.883550955628,8000.403551251008,8902.304377248283,9395.251406432812,7394.872245544054,7383.962116468379,9108.13688470652,12297.806299314067,7329.667366780181,7419.684806279255,7682.122777430826,128370.21001271572
2025-07-25,15864.517938269979,8472.906403940888,9640.350371064604,9384.359351682666,7869.249394673123,9117.78323895003,9292.407101872675,7355.575822983192,7363.415779586726,9021.392723899793,12038.834014640026,7261.695180998601,7553.92204275075,7703.192779563111,127939.60214487617
2025-07-28,15557.363670346069,8374.384236453203,9097.671314265754,9254.68995677193,7619.552058111381,8784.770452683691,9081.562594141673,7209.107338892706,7258.261397859081,8868.077462939062,12112.619327238563,7216.3803904775505,7370.225125810772,7658.9457750853135,125463.61110107675
2025-07-29,15987.379645439543,8325.12315270936,8857.520237406494,9339.901273427555,7717.917675544794,9046.550557395734,9153.559080686859,7344.858616830229,7388.527969108746,8896.31974785288,12271.769001702307,7363.653459670969,7560.992945217726,7791.686788518704,127045.7601515119
2025-07-30,15772.371657892807,8411.330049261083,8816.97525040428,9421.407750228589,7629.640839386602,8939.701535064289,9261.548337151546,7435.95486913041,7715.452336225661,8987.098520790154,12257.295190118963,7363.653459670969,7568.063847684701,7901.250799606582,127481.74444261663
2025-07-31,15572.721383742266,8374.384236453203,8773.311418248051,9306.557714736224,7614.507667473769,8834.6333297717,8988.997246684461,7359.148225034179,7630.890881712736,8823.69672950306,12103.935040288556,7567.570017015703,7575.134750151677,7907.571800246267,126433.06044106187
2025-08-01,15495.932816761288,8214.285714285714,8349.148477301824,9154.659280697933,7400.121065375302,8460.66175161164,8917.000760139277,7234.114153249618,7399.9891910427295,8771.246771805969,11928.864173083131,7595.89176109136,7200.633377004399,7387.142747578848,123509.69204102902
2025-08-04,15449.8596765727,8374.384236453203,8420.881915844202,9162.068960407118,7501.008878127522,8512.305445738506,8937.569621051305,7273.41057581048,7514.275278051108,8615.914204779967,11991.08599965325,7726.171783839386,7278.340030540437,7616.805770820745,124374.08237768993
2025-08-05,15941.306505250957,8300.492610837438,8330.435406377726,9125.020561861194,7420.298627925747,8631.620187341954,8850.149225498644,7162.666112229868,7409.120896323464,8551.360410691237,11953.469652774818,7680.8569933183335,7285.410933007412,7821.184791503902,124463.3929149427
2025-08-06,15972.021932043348,8399.014778325123,8308.60349029961,9188.002839389264,7392.554479418885,8645.866723652813,8978.718289581539,7359.148225034179,7491.399424516206,8704.675671651969,12200.862888182179,7635.542202797283,7596.347457552603,8021.349811760602,125894.10821420561
2025-08-07,16094.883639212912,8546.79802955665,8776.430263402066,9221.346398080597,7420.298627925747,8578.19567617623,9251.258433342442,7587.781956297377,7511.992351730924,8722.831426239423,11967.927901119901,7697.850039763729,7221.809447604979,8217.300831590845,126816.70502204381
2025-08-08,15088.953411762106,8608.374384236453,8994.749424183212,9499.20938717503,7395.076674737692,8503.401360544218,9405.541310241913,7653.871394240645,7697.1423353311275,8763.17754754488,12137.209243691987,7590.22741227623,7327.799711008919,8154.090825193994,126818.82442216841
2025-08-11,14797.15685723439,8435.960591133005,8832.569476174362,9476.980348047477,7321.933010492333,8467.785019767069,9204.986706320014,7609.216368603302,7457.108939380387,8565.481553148149,12106.829802605225,7556.241319385441,7490.357194148663,8111.9508209294245,125434.55800736924
2025-08-12,14267.315745065645,8509.852216748768,8891.827534100674,9354.720632845925,7379.943502824859,8417.922142679063,9513.5305667066,7671.733404495582,7434.279676178549,8674.416080672876,12335.4226461925,7590.22741227623,7511.533264749242,8078.23881751777,125630.96364305427
2025-08-13,14420.8928790276,8460.591133004926,8739.004121553871,9447.341629210736,7417.776432606941,8458.880934572782,9420.965219249389,7607.430167577808,7546.282836866744,8680.467998868695,12226.479978360874,7663.86394687294,7638.736235554109,8029.777812613515,125758.49132594094
2025-08-14,14175.169464688472,8399.014778325123,8685.983753935592,9136.13508142497,7354.7215496368035,8409.018057484775,9348.968732704205,7502.044307073677,7489.116498196023,8646.173795759058,12161.114377661897,7624.213505167018,7631.665333087134,8044.526814106115,124607.86604925085
2025-08-18,14420.8928790276,8460.591133004926,8816.97525040428,9447.341629210736,7460.653753026634,8615.592833992238,9441.534080161417,7527.05112143059,7518.841130691476,8868.077462939062,12287.176607581352,8156.662293789381,7702.337720956543,8133.020823061709,126856.74871927795
2025-08-19,14635.900866574337,8559.11330049261,9041.532101493458,9402.883550955628,7604.418886198547,8720.661039284825,9857.508914997514,7589.56815732287,7726.866967826581,9307.850185168523,12354.098532106493,8337.92145587359,7737.655596491074,8154.090825193994,129030.07037998005
2025-08-20,14981.449417988737,8349.75369458128,9091.43362395772,9332.49159371837,7566.585956416465,8838.194963849415,9884.875680447256,7482.396095793246,7704.037704624743,9440.992385476526,12480.160762025947,8207.641433125566,7709.408623423518,8057.168815385486,129126.59075081427
2025-08-21,15373.071109591721,8337.43842364532,8919.89714048682,9665.92718063169,7717.917675544794,8839.975780888273,9961.502623706538,7578.8509511699085,7733.762337120196,9521.684628087436,12948.614233701945,8309.599711797931,7808.327984360482,8164.625826260135,130881.19560699316
2025-08-22,14935.37627780015,8214.285714285714,9022.81903056936,9554.781984993917,7559.019370460048,8191.758378744169,10174.963394214536,7636.009383985707,7715.452336225661,9652.809522330166,12979.740710225267,8162.326642604512,7879.000372229891,8164.625826260135,129842.9689449292
2025-08-25,15181.099692139278,8152.709359605911,8732.766431245838,9595.535223394434,7480.831315577078,8138.333867578446,10185.910100394432,7611.002569628796,8010.3691445269405,9440.992385476526,13041.99366327191,8570.159757293983,7970.84883069988,8183.588828179191,130296.14116901263
2025-08-26,15219.493975629766,7906.4039408867,8820.094095558297,9639.993301649543,7470.742534301857,8202.443280977313,10196.85680657433,7605.643966552315,7960.05158481677,9440.992385476526,12956.395852832775,8643.79629189069,7963.777928232905,8168.8398266865925,130195.52577206638
2025-08-27,14950.733991196345,7955.665024630543,8445.832677076332,9543.66746543014,7400.121065375302,8081.347722335008,10065.496332415561,7830.705295764524,7864.02890836986,9430.905855150162,12525.294152984765,8150.99794497425,8062.733925970216,8086.666818370683,128394.19718004367
2025-08-28,14866.26656751727,7844.827586206897,8417.763070690184,9439.931949501552,7291.666666666667,8031.4848452470005,10070.96968550551,8100.421650614078,7854.8972030891255,9440.992385476526,12167.339672966564,8066.032712747277,8098.051801504746,7958.13980536375,127648.78560309715
2025-08-29,14505.360302706675,8029.556650246306,8305.484645145596,9336.196433572963,7213.478611783697,8090.251807529296,10092.863097865305,8121.856062920003,7886.904761904762,9352.230918604524,12105.086719919918,8020.717922226225,7999.132440567782,8111.9508209294245,127171.07119592249
2025-09-01,14136.775181197982,8029.556650246306,8271.177348451414,9102.791522733638,7150.42372881356,8122.306514228729,10016.236154606024,8096.849248563091,7905.214762799296,9376.438591387798,12111.312015224581,8049.039666301882,8119.264508905673,8099.308819650053,126586.69471311
2025-09-02,13852.657483368366,7955.665024630543,8068.452413440351,9221.346398080597,7163.034705407586,8084.909356412722,9923.189152076897,8180.800696761296,7756.591600322033,9217.07141223125,12091.079805484424,7850.787457772279,8161.65328690718,7953.925804937293,125481.16459783283
2025-09-03,13837.299769972169,8029.556650246306,8108.997400442564,9110.201202442824,7142.857142857143,8220.251451365886,9912.242445897,8132.573269072966,7795.447938098221,9198.915657643794,12391.450303934482,7873.444853032805,8373.63381371506,8038.205813466429,126165.07771218766
2025-09-04,15350.03453949743,8066.5024630541875,8124.591626212646,9262.099636481114,7160.512510088782,8469.565836805928,9906.769092807051,8180.800696761296,7832.021349554225,9344.161694343433,12525.294152984765,7907.430945923594,8543.225562521433,8168.8398266865925,128841.84993372248
2025-09-05,15495.932816761288,8066.5024630541875,8227.513516295186,9269.509316190299,7155.46811945117,8444.634398261924,10027.18286078592,8127.214665996484,7953.202805856219,9223.123330427068,12618.673582554731,7879.109201847937,8564.438269922359,8074.024817091313,129126.53016449609
2025-09-08,16064.16821242052,8189.6551724137935,8411.525380382152,9447.341629210736,7173.123486682809,8496.27809238879,10164.016688034637,8448.730850585356,8088.081820079316,9372.403979257251,12923.713052483286,7879.109201847937,8373.63381371506,8278.40383777447,131310.18521727613
2025-09-09,16279.176199967258,8103.44827586207,8196.325064755023,9354.720632845925,7054.58030669895,8369.840082629911,10092.863097865305,8355.848397259682,7998.907922592956,9267.504063863069,12830.33362291332,7771.486574360438,8331.245035713553,8253.11983521573,130259.39911254318
2025-09-10,16079.525925816717,8029.556650246306,8146.42354229076,9458.456148774514,6958.736884584342,8300.38821811447,9983.396036066333,8296.90376341839,8106.3918209738495,9150.500312077247,12542.413715072593,7816.80136488149,8161.65328690718,7987.637808348947,129018.78547757314
2025-09-11,16340.607053552041,7943.3497536945815,8233.75120660322,9447.341629210736,7062.146892655367,8362.716814474483,10114.7565102251,8375.496608540112,8366.971553806243,9380.473203518344,12855.234804131976,7873.444853032805,8232.325674776588,8029.777812613515,130618.3943708351
2025-09-12,16140.956779401498,7881.773399014779,8168.255458368874,9347.31095313674,7062.146892655367,8316.41557146419,10092.863097865305,8409.434428024495,8316.700584429138,9251.365615340887,12643.574763773388,7816.80136488149,8274.714452778095,7977.102807282805,129699.41616841705
2025-09-15,16371.32248034443,8017.241379310345,8268.0585032974,9521.438426302586,7062.146892655367,8369.840082629911,10125.703216404998,8488.027273146217,8373.820332766794,9223.123330427068,12878.579661524469,8026.382271041356,8451.377104051444,7989.744808562176,131166.80576246456
2025-09-16,16125.599066005303,7955.665024630543,8155.78007775281,9525.143266157178,6860.371267150928,8156.14203796702,10038.12956696582,8359.42079931067,8275.561320332768,9130.32725142452,12833.446270565652,7862.116155402543,8564.438269922359,7781.151787452562,129623.29216104066
2025-09-17,16140.956779401498,7869.458128078818,8080.927794056417,9510.323906738808,6986.481033091202,8230.936353599032,10016.236154606024,8545.185705962018,8344.142290604406,9124.275333228701,12796.094498737666,7862.116155402543,8550.296464988407,7606.270769754603,129663.70136825014
2025-09-18,16140.956779401498,7844.827586206897,8137.067006828711,9728.909458159764,6862.893462469734,8246.963706948749,9966.975976796486,8498.744479299181,8280.127172973134,8991.1331329207,12782.087584302171,7760.157876730175,8847.091184599647,7690.55077828374,129778.4861859206
2025-09-19,15772.371657892807,7869.458128078818,8199.443909909038,9447.341629210736,6860.371267150928,8150.799586850449,10032.65621387587,8500.530680324673,8170.360348272057,9037.531172421975,12687.15183090604,7822.465713696622,8840.020282132673,7585.200767622318,128975.70318834501
2025-09-22,16156.314492797695,7746.305418719212,8155.78007775281,9614.059422667397,6789.749798224375,8259.429426220751,10164.016688034637,8509.461685452143,8200.084980767511,8993.150438985973,12796.094498737666,7680.8569933183335,8847.091184599647,7608.377769967831,129520.77287624599
2025-09-23,15618.794523930852,7783.251231527094,8168.255458368874,9428.817429937773,6860.371267150928,8197.100829860741,10081.916391685409,8566.620118267943,8154.379864030772,8999.202357181792,13224.083550933343,7646.870900427545,8974.294155404514,7682.122777430826,129386.0808561384
2025-09-24,15895.23336506237,7536.945812807882,8149.542387444777,9447.341629210736,6827.582728006457,8079.56690529615,10087.389744775357,8563.047716216955,8209.263276381309,8813.610199176697,13764.12791861298,7505.262180049257,8967.223252937538,7625.233771673658,129471.37088765213
2025-09-25,15449.8596765727,7500.0,7984.243594281909,9399.178711101034,6870.46004842615,7924.635822915555,10016.236154606024,8539.827102885536,8165.794495631691,8843.86979015579,13812.373957224128,7391.975203746627,8741.100921195708,7559.916765063578,128199.47224380643
2025-09-26,15357.713396195526,7438.4236453201975,8002.956665206008,9495.504547320439,6946.125907990315,7662.855718203513,10092.863097865305,8445.158448534368,8120.0893788949525,8954.821623745791,13873.070586444606,7154.072553511103,8938.939643069636,7585.200767622318,128067.79597992406
2025-09-29,15211.815118931669,7463.054187192119,7878.202859045353,9921.56113059857,6923.426150121065,7646.828364853795,10038.12956696582,8298.689964443884,8058.357187583863,8799.489056719787,13739.226737394323,6785.889880527555,8938.939643069636,7538.846762931294,127242.45661037874
2025-09-30,15388.428822987918,7475.369458128079,7940.57976212568,10021.591806672566,7021.7917675544795,7791.074545001247,10103.809804045202,8180.800696761296,8083.515967438949,8843.86979015579,13465.313743989089,6802.882926972949,8903.621767535105,7564.130765490035,127586.78162485837
2025-10-01,16279.176199967258,7635.467980295567,8108.997400442564,10084.574084200636,7062.146892655367,7694.910424902946,10081.916391685409,8127.214665996484,8024.066702448042,9019.375417834519,13672.304812869179,6853.862066309132,8840.020282132673,7515.669760585782,128999.70308232552
2025-10-02,16555.61504109878,7881.773399014779,7996.7189748979745,10017.886966817972,7657.3849878934625,7716.280229369235,10114.7565102251,8073.628635231672,8040.093777022394,9120.240721098156,13479.320658424584,6910.5055544604475,9115.602294342985,7511.455760159324,130191.26351005687
2025-10-03,18843.91433713191,7783.251231527094,8068.452413440351,10132.73700231034,7526.230831315577,7629.020194465222,10136.649922584895,8002.180594211923,7955.485732176403,9081.911905857974,13407.729762420944,6819.875973418344,9080.284418808455,7456.673754615385,131924.3980742848
2025-10-06,18628.906349585173,7770.935960591133,8024.788581284122,10132.73700231034,7458.1315577078285,7661.074901164656,10005.289448426127,7920.015347039211,7998.907922592956,8972.977378333246,13323.688275807974,6757.568136451897,9009.612030939044,7264.936735211598,130929.56962744531
2025-10-07,17983.882386944962,7918.71921182266,8140.185851982727,10169.785400856263,7427.865213882163,7698.47205898066,9709.7283815689,7877.146522427362,8152.096937710589,8857.990932612698,13575.812735646883,6644.281160149267,8967.223252937538,7304.969739262939,130428.15978678563
2025-10-08,17661.370405624857,8115.76354679803,7968.649368511828,10321.683834894555,7475.786924939467,7782.170459806961,9726.148440838746,7877.146522427362,8088.081820079316,8860.008238677972,13711.212908523332,7267.359529813734,9030.824738339972,7117.446720285609,131003.65345956173
2025-10-09,16402.037907136822,8029.556650246306,7984.243594281909,10188.309600129225,7445.520581113801,7771.485557573816,9764.461912468387,7902.153336784273,8127.683603184542,8829.74864769888,13832.606166964288,7176.729948771629,9059.071711407527,7227.010731373486,129740.61994913491
2025-10-10,15618.794523930852,8078.817733990149,8071.571258594368,9628.878782085765,7379.943502824859,7785.732093884675,9764.461912468387,7866.429316274399,8036.832453707845,8845.88709622106,13851.282052878281,7023.7925307630785,9391.184306553298,7102.697718793011,128446.30528297003
2025-10-13,15895.23336506237,7992.610837438424,8099.640864980514,9447.341629210736,7291.666666666667,7883.677031021834,9742.568500108591,7811.057084484094,8025.1848704416025,8773.264077871243,13793.698071310135,7063.442972468999,9165.061974811466,7123.767720925295,128108.21566680197
2025-10-14,15757.01394449661,7931.034482758621,8255.583122681333,9217.641558226005,7011.702986279258,7776.828008690388,9764.461912468387,7878.9327234528555,7780.585621850494,8749.056405087968,13560.24949738522,6995.4707866874205,8882.409060134178,7071.092715594585,126632.06282579331
2025-10-15,16785.98074204171,8078.817733990149,8327.31656122371,9299.14803502704,7223.567393058918,7903.266018449266,10180.436747304484,8254.034938806539,7887.743387899932,9089.981130119066,13904.197062967929,7097.429065359787,9023.753835872996,7066.878715168127,130122.55136728965
2025-10-16,16325.249340155844,8078.817733990149,8190.087374446991,9354.720632845925,7155.46811945117,7928.19745699327,10070.96968550551,8077.20103728266,7766.608521931002,8936.665869158334,13997.576492537894,6967.149042611763,8974.294155404514,7090.055717513639,128913.06117982866
2025-10-17,16463.468760721604,8201.970443349754,8395.93115461207,9517.733586447992,7137.812752219532,8008.334223741854,10054.549626235665,7984.318583956986,7838.82353818171,9051.652314878884,13827.937195485789,6944.491647351237,8960.152350470564,7079.520716447498,129466.69689410116
2025-10-20,17262.06985732377,8177.339901477832,8539.398031696825,9380.654511828072,7213.478611783697,8088.470990490438,10158.543334944688,8095.0630475375965,7838.82353818171,9217.07141223125,14332.186115163606,7023.7925307630785,8953.081448003588,7300.755738836481,131580.72907026263
2025-10-21,16801.338455437908,8189.6551724137935,8492.615354386578,9565.896504557693,7099.979822437449,8090.251807529296,10125.703216404998,8096.849248563091,7761.949488624505,9330.040551886525,14290.16537185712,6967.149042611763,8938.939643069636,7220.689730733802,130971.22341051417
2025-10-22,16970.273302796057,8238.916256157636,8495.734199540593,9665.92718063169,7137.812752219532,8102.717526801297,10224.223572024073,8059.339027027722,8083.422786772819,9336.092470082343,14785.07634857794,6944.491647351237,9002.541128472069,7079.520716447498,132126.0889149025
2025-10-23,16709.192175060733,8128.07881773399,8280.533883913464,9639.993301649543,7006.658595641647,8015.457491897283,10114.7565102251,8096.849248563091,8069.445686853326,9249.348309275614,15143.030828596144,6967.149042611763,9115.602294342985,7180.656726682461,131716.75291304715
2025-10-24,16970.273302796057,7881.773399014779,8417.763070690184,9614.059422667397,6875.504439063761,7969.15624888699,10142.123275674843,8284.400356239932,8053.139070280586,9301.798266972704,15197.502162511957,6950.155996166369,9129.744099276935,7153.265723910493,131940.658834153
2025-10-27,17400.289277889533,7783.251231527094,8501.971889848628,9439.931949501552,6905.770782889426,7967.375431848133,10366.530752362738,8330.841582902769,8116.0360199183,9400.646264171071,15236.41025816611,6882.18381038479,9228.6634602139,7182.7637268956905,132742.66643851972
2025-10-28,17768.874399398224,7820.1970443349755,9169.40475280813,9602.944903103618,6910.815173527038,7992.306870392137,10333.690633823046,8386.213814693076,8416.543668187376,9426.871243019617,15395.155288435051,6938.827298536105,9313.47765301726,7214.368730094117,134689.69147336978
2025-10-29,17738.158972605834,7832.512315270937,9225.543965580426,9514.028746593402,6918.3817594834545,7828.471702817254,10339.163986912994,8343.344990081227,8430.520768106868,9372.403979257251,15535.224432789999,6910.5055544604475,9341.724626084815,6910.960699389223,134240.94649943413
2025-10-30,17062.41958317323,7721.674876847291,9153.810527038047,9532.552945866362,6653.551251008877,8027.923211169285,10350.11069309289,8543.399504936524,8432.850284760116,9196.898351578522,15656.617691230955,6910.5055544604475,9292.264945616334,7216.475730307345,133751.0551510862
2025-10-31,16494.184187513998,7721.674876847291,9147.572836730016,9402.883550955628,6688.861985472155,7848.060690244685,10174.963394214536,8109.352655741547,8353.646718549662,9075.859987662156,15572.576204617988,7035.121228393341,9292.264945616334,7342.89574310105,132259.9190056604
2025-11-03,16678.476748268342,7758.620689655173,9281.68317835272,9462.160988629106,6593.018563357547,7894.361933254978,10295.377162193405,8314.765773673325,8397.907534961387,9305.832879103253,15421.612793479875,6967.149042611763,9320.51191868389,7208.047729454432,132899.5269356792
2025-11-04,16263.818486571065,7684.729064039409,9234.900501042475,9354.720632845925,6461.864406779661,7791.074545001247,10060.022979325613,8200.448908041728,8206.887169394997,9150.500312077247,15208.396429295119,6910.5055544604475,9362.937333485743,7433.496752269873,131324.30307463053
2025-11-05,16217.745346382475,7635.467980295567,9181.880133424194,9269.509316190299,6471.953188054883,7862.307226555544,10016.236154606024,8216.524717271172,8204.557652741749,9229.175248622887,15245.748201123106,7080.436018914394,9468.927596889682,7534.632762504836,131635.1015435768
2025-11-06,15350.03453949743,7536.945812807882,9116.384385189853,9262.099636481114,6469.430992736077,7974.498700003563,10076.44303859546,8198.662707016234,8258.136535766467,9287.677124515796,15345.352925997735,7001.135135502552,9377.042501619346,7420.854750990502,130674.69878672002
2025-11-07,14866.26656751727,7536.945812807882,8888.708688946657,8999.05600680505,6431.598062953995,7390.3907112583265,10125.703216404998,8252.248737781045,8034.502937054596,9257.417533536705,15396.711612261219,6967.149042611763,9306.406750550284,7376.607746512705,128829.7134270025
2025-11-10,15019.843701479225,7660.098522167488,9247.37588165854,9099.086682879046,6487.086359967716,7653.951633009225,10213.276865844175,8364.77940238715,8020.525837135105,9459.14814006398,15843.376550370887,7001.135135502552,9320.51191868389,7521.9907612254665,130912.18739237444
2025-11-12,15027.522558177323,7758.620689655173,9219.306275272393,9017.580206078013,6499.697336561743,7418.883783880045,10372.004105452686,8312.979572647831,7789.903688463488,9323.988633690706,16107.951600819124,7057.778623653867,9327.582821150865,7616.805770820745,130850.60566632402
2025-11-13,15004.48598808303,7438.4236453201975,8988.51173387518,8795.289814802467,6459.342211460856,7481.212380240055,10443.157695622018,8295.117562392894,7757.290455318007,9295.746348776887,16148.416020299444,7080.436018914394,9341.724626084815,7347.109743527507,129876.26424471773
2025-11-14,14996.807131384932,7389.162561576355,9078.958243341656,8769.355935820318,6403.853914447135,7288.884140043453,10196.85680657433,8237.959129577095,7671.098339147808,9178.742596991067,16185.76779212743,7069.10732128413,9186.274682212394,7378.714746725934,129031.54334125403
