Data,ALR,MDV,ENA,JSW,KGH,MIL,PEO,PGE,PKO,PZU,SPL,TPE,value
2025-03-12,9691.48471514169,7814.096016343207,9019.201144076931,9911.05955143078,9155.678434708636,12194.663660278093,10412.171254309624,10025.574055936446,10074.250751465383,9783.22108070952,9655.013141528654,9846.491228070177,117582.90503399917
2025-03-13,9941.214848039348,7784.303711270004,9115.417172720916,10653.518948182522,9400.255210548705,12081.924088688464,10564.982097974113,10175.20948960714,10408.934098461721,9811.933263742132,9843.04842372777,9978.070175438597,119758.81152840142
2025-03-14,10354.228848148436,8056.6905005107255,9358.980425558764,10626.45011600928,9722.812987381258,12166.478767380684,11026.267805814112,10561.540972902385,10985.494893413466,10012.91854497041,10251.67647342377,10526.315789473685,123649.85612498698
2025-03-17,10594.371458060348,8597.208035410282,9358.980425558764,10881.670533642691,9839.784488869987,12514.092446448705,11074.174635655952,10509.84873217978,11126.106236061774,10152.875906797386,10392.712812950926,10548.245614035088,125590.07132567168
2025-03-18,10642.361925927244,8886.61899897855,9358.980425558764,10711.523588553751,9853.962852686802,12777.151446824502,11161.03064710051,10610.51256937643,11255.48254543327,10206.716093469198,10573.517488585125,10451.754385964914,126489.61296845907
2025-03-19,10584.7522233117,9312.223357167179,9589.728018843622,10525.908739365816,9846.873670778394,12852.311161217589,10954.341208101432,10675.808031341823,11151.426532533944,10167.231998313693,10483.115150768024,10497.80701754386,126641.52710928707
2025-03-20,10363.83751230945,9490.9771876064,9724.391026146575,10104.408352668213,9797.249397419539,12673.80683953401,10783.615067958694,10624.115790619218,11010.800109304057,10070.34291103563,10392.712812950926,10416.666666666668,125452.92367421939
2025-03-21,10258.173918301198,9414.368403132448,9519.209030636657,10371.22969837587,9584.573940167305,12608.042089440061,10603.93127957683,10610.51256937643,10704.242046953694,10055.986819519325,10222.7540471641,10361.842105263158,124314.86594790708
2025-03-24,10426.267402886955,9661.218930881852,9801.284983464513,10139.21113689095,9900.042535091452,13096.580232995115,10654.823992165046,10882.576994232235,10797.04794599463,10289.268463173623,10472.26924092065,10464.912280701756,126585.50413939878
2025-03-25,11233.046363020196,9644.194756554307,9929.507300325453,9903.325599381284,9978.023536083938,13622.698233746713,10945.383559862305,11277.070410273152,11067.050678596011,10364.63310014856,10685.611646096973,10679.82456140351,129330.36974549241
2025-03-26,11218.6703638354,9567.585972080355,10038.473267191386,9555.297757153907,9662.554941159793,13556.933483652763,10936.42591162318,11168.244640330833,11038.925393950036,10378.989191664865,10645.843309989934,10743.42105263158,128511.36528526401
2025-03-27,11468.453349671236,9550.561797752809,9967.954278984422,9280.742459396752,9655.465759251383,13632.093198045848,10975.308740275976,11350.52780498422,10954.549540012104,10605.083102589677,10559.056275455292,10752.192982456141,128751.98928887585
2025-03-28,11622.043988020567,9959.141981613891,10064.104586297366,9191.802010827532,9205.302708067491,13801.20255543029,10813.606601322283,11663.401893568398,10785.797832136239,10264.140459534421,10244.44586685885,11070.175438596492,128685.16592227382
2025-03-31,11502.067818353333,9959.141981613891,9820.54133345952,8793.503480278421,8893.37870409755,13284.47951897783,10532.004681864148,10792.79573402982,10574.865737582199,10048.799086789839,10023.85309936197,10848.684210526317,125074.11538693482
2025-04-01,11828.593270425654,9950.62989445012,10128.182884062315,8805.104408352669,9091.875797532966,13575.723412251034,10843.531781735954,11219.936881053432,10647.991477661739,10325.149004993053,10291.464565286451,11096.491228070176,127804.67460587557
2025-04-02,11780.60280255876,9946.373850868233,10057.66389585535,9242.072699149265,9059.97447894513,14120.631341600903,10990.304506957771,11214.495592556317,10628.311318700346,10411.285554090886,10410.789329363219,11118.42105263158,128980.92642327776
2025-04-03,11237.908833332702,9673.987061627511,9858.988312118488,8665.893271461717,8553.097972493975,13152.95001878993,10361.278541721409,11217.216236804878,10113.62614996975,10149.291727403977,9890.06712215537,11162.280701754387,124036.58594963407
2025-04-04,9984.43798088246,9044.092611508342,9198.751820480871,8197.98917246713,7741.386643981286,11555.806087936868,9327.831346726014,10784.633801284144,9005.520096081404,9435.110078867447,9025.812080091415,10745.614035087721,114046.98575539513
2025-04-07,9597.353632244185,8775.961865849506,9006.385484523942,8507.347254447022,7652.771870126189,11499.436302142054,9001.30848017241,10145.282402873001,9129.256267942123,9313.092987950182,8832.34396509079,10644.736842105265,112105.27735546666
2025-04-08,9758.713652505887,9295.199182839633,9294.902127793814,8816.705336426914,7698.8515525308385,12025.554302893652,9351.784761646933,10572.423549896617,9489.259911410632,9772.468542529292,9409.133006810205,10986.842105263158,116471.83803254757
2025-04-09,9499.374855447215,8784.47395301328,9224.383139586851,8797.370456303172,7549.978732454276,11753.100338218715,9022.276012346958,10333.006856023507,9075.825767405557,9438.694258260855,9018.581473526498,10925.438596491229,113422.5044390781
2025-04-10,10051.666918246654,9554.817841334696,8717.934562585111,9029.38901778809,7897.348645966257,12081.924088688464,9849.033768343274,10577.864838393732,9638.316379743525,9865.773450413943,9600.783592291778,10767.543859649124,117632.39696344464
2025-04-11,10070.884246568683,9456.928838951311,8493.561938411227,8967.517401392111,7918.616191691481,12307.40323186772,9884.997067199614,10626.836434867777,9359.883602039139,9790.408813439008,9438.055433069872,10953.947368421053,117269.04056791899
